MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2022-01,2021-10,Chicago,IL,60632,245,true
2022-01,2021-03,Chicago,IL,60659,243,false
2022-01,2020-10,Chicago,IL,60629,161,false
2022-01,2022-01,Chicago,IL,60646,44,false
2022-01,2017-06,Des Plaines,IL,60018,0,false
2022-01,2021-04,Niles,IL,60714,97,false
2022-01,2021-09,Ct,IL,60443,140,true
2022-01,2022-01,Chicago,IL,60641,5,false
2022-01,2021-01,Hoffman Estates,IL,60192,11,true
2022-01,2020-10,Des Plaines,IL,60016,5,false
2022-01,2021-04,South Elgin,IL,60177,15,false
2022-01,2020-01,Chicago,IL,60636,0,false
2022-01,2021-12,Orland Park,IL,60462,183,false
2022-01,2021-12,Chicago,AK,60624,7,false
2022-01,2020-12,Chicago,IL,60653,276,true
2022-01,2015-03,Niles,IL,60714,0,false
2022-01,2021-09,East Chicago,IN,46312,8,false
2022-01,2018-07,Chicago,IL,60626,108,false
2022-01,2019-07,Hoffman Estates,IL,60169,95,true
2022-01,2021-04,Hoffman Estates,IL,60169,0,false
2022-01,2021-04,Hoffman Estates,IL,60169,0,false
2022-01,2021-04,Hoffman Estates,IL,60169,0,false
2022-01,2021-04,Hoffman Estates,IL,60169,0,false
2022-01,2021-04,Hoffman Estates,IL,60169,0,false
2022-01,2021-07,Hanover Park,IL,60133,247,false
2022-01,2021-10,Chicago,IL,60616,65,false
2022-01,2021-11,,CA,,119,false
2022-01,2021-10,Wauconda,IL,60084,151,false
2022-01,2020-12,Elgin,IL,60123,10,false
2022-01,2019-04,Prospect Heights,IL,60070,38,false
2022-01,2021-09,Stone Ridge,VA,20105,0,false
2022-01,2021-12,Chicago,IL,60647,14,false
2022-01,2021-04,Mt Prospect,IL,60056,0,false
2022-01,2021-04,Mt Prospect,IL,60056,0,false
2022-01,2021-04,Mt Prospect,IL,60056,0,false
2022-01,2020-01,,NY,,30,true
2022-01,2016-11,Homewood,IL,60430,21,true
2022-01,2020-05,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60612,15,false
2022-01,2020-01,Glenview,IL,60025,208,true
2022-01,2021-12,Chicago,IL,60636,72,false
2022-01,2021-11,Melrose Park,IL,60160,10,false
2022-01,2019-05,Addison,IL,60101,95,false
2022-01,2021-11,Round Lake Beach,IL,60073,0,false
2022-01,2021-12,,TN,,0,false
2022-01,2021-12,,TN,,0,false
2022-01,2021-12,,TN,,0,false
2022-01,2017-05,Valparaiso,IN,46385,159,true
2022-01,2020-09,Chicago,IL,60606,190,true
2022-01,2021-07,University Park,IL,60484,0,false
2022-01,2021-07,University Park,IL,60484,0,false
2022-01,2021-07,University Park,IL,60484,0,false
2022-01,2021-08,Berkeley,IL,60163,0,false
2022-01,2021-08,Berkeley,IL,60163,0,false
2022-01,2021-06,Clarendon Hills,IL,60514,97,false
2022-01,2020-09,South Bend,IN,46628,11,false
2022-01,2021-04,Chicago,IL,60606,148,false
2022-01,2018-07,Chicago,IL,60643,18,false
2022-01,2021-08,Chicago,IL,60616,18,false
2022-01,2021-02,Batavia,IL,60510,14,false
2022-01,2020-12,Chicago,IL,60630,33,false
2022-01,2020-12,Chicago,IL,60645,29,false
2022-01,2017-12,Naperville,IL,60564,35,true
2022-01,2021-02,Schaumburg,IL,60193,217,false
2022-01,2015-06,Chicago,IL,60659,93,false
2022-01,2021-10,,NC,,75,false
2022-01,2015-09,Oak Park,IL,60302,0,false
2022-01,2019-05,Chicago,IL,60608,256,false
2022-01,2020-12,Chicago,IL,60626,558,false
2022-01,2021-01,Inverness,IL,60067,38,false
2022-01,2022-01,West Chicago,IL,60183,0,false
2022-01,2021-12,Chicago,IL,60615,16,false
2022-01,2022-01,Maywood,IL,60153,4,false
2022-01,2019-09,Chicago,IL,60651,240,false
2022-01,2021-09,Worth,IL,60482,28,true
2022-01,2018-01,Buffalo Grove,IL,60089,49,true
2022-01,2021-04,Chicago,IL,60645,206,false
2022-01,2017-09,Chicago,IL,60634,79,true
2022-01,2022-01,Crystal Lake,IL,60014,9,false
2022-01,2021-02,Chicago,IL,60643,161,false
2022-01,2021-11,Chicago,IL,60641,81,false
2022-01,2021-06,,IL,,310,false
2022-01,2021-11,Chicago,IL,60639,70,false
2022-01,2021-09,Wilmette,IL,60091,29,false
2022-01,2017-09,Northbrook,IL,60062,167,false
2022-01,2021-09,Chicago,IL,60608,120,true
2022-01,2016-12,Des Plaines,IL,60016,133,false
2022-01,2021-12,Plainfield,IL,60585,45,false
2022-01,2021-08,Berwyn,IL,60402,102,true
2022-01,2020-03,Chicago,IL,60639,0,true
2022-01,2018-07,Arlington Heights,IL,60004,72,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2021-01,Chicago,IL,60660,0,false
2022-01,2016-04,Chicago,IL,60628,217,false
2022-01,2021-12,Chicago Ridge,IL,60415,143,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-10,Park Forest,IL,60466,0,false
2022-01,2021-09,Lemont,IL,60439,0,false
2022-01,2021-09,Lemont,IL,60439,0,false
2022-01,2020-06,Oswego,IL,60543,23,false
2022-01,2018-03,Chicago,IL,60634,120,false
2022-01,2021-10,Calumet City,IL,60409,211,false
2022-01,2021-12,Palatine,IL,60074,65,false
2022-01,2020-07,Orland Pk,IL,60462,100,false
2022-01,2021-02,Chicago,IL,60644,12,false
2022-01,2018-01,Chicago,IL,60659,236,true
2022-01,2021-11,Chicago,IL,60626,16,false
2022-01,2019-02,Cicero,IL,60804,42,true
2022-01,2020-03,Libertyville,IL,60048,271,true
2022-01,2021-11,,MA,,50,true
2022-01,2021-09,Chicago,IL,60634,218,false
2022-01,2015-07,Bolingbrook,IL,60440,0,true
2022-01,2021-12,Chicago,IL,60643,126,false
2022-01,2019-10,Chicago,IL,60606,267,true
2022-01,2021-07,Chicago,IL,60630,130,false
2022-01,2022-01,Northbrook,IL,60062,0,false
2022-01,2022-01,Northbrook,IL,60062,0,false
2022-01,2021-12,Dolton,IL,60419,5,false
2022-01,2018-07,Maryville,IL,62062,513,true
2022-01,2020-12,Chicago,IL,60629,126,false
2022-01,2020-01,Des Plaines,IL,60016,256,true
2022-01,2021-05,Dolton,IL,60419,92,false
2022-01,2017-03,Chicago,IL,60641,216,true
2022-01,2020-09,Cicero,IL,60804,10,false
2022-01,2020-12,Chicago,IL,60640,38,false
2022-01,2017-08,Tinley Park,IL,60477,136,true
2022-01,2020-12,Chicago,IL,60647,0,false
2022-01,2020-12,Chicago,IL,60647,0,false
2022-01,2020-12,Chicago,IL,60647,0,false
2022-01,2021-05,Chicago,IL,60625,70,false
2022-01,2020-12,Hammond,IN,46320,7,false
2022-01,2021-03,Wheaton,IL,60189,0,false
2022-01,2014-09,Schiller Park,IL,60176,66,false
2022-01,2021-07,Chicago,IL,60606,2,false
2022-01,2018-04,Hickory Hills,IL,60457,91,true
2022-01,2021-10,Chicago,IL,60653,48,false
2022-01,2021-10,Chicago,IL,60639,30,false
2022-01,2021-09,Chicago,IL,60656,108,false
2022-01,2021-12,,IL,,8,false
2022-01,2019-02,Chicago,IL,60620,204,false
2022-01,2021-05,Chicago,IL,60647,601,false
2022-01,2021-09,Chicago,IL,60625,420,false
2022-01,2021-02,Woodstock,IL,60098,0,false
2022-01,2019-07,Chicago,IL,60645,27,true
2022-01,2021-12,Chicago,IL,60659,15,false
2022-01,2021-08,Chicago,IL,60435,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2021-09,Schaumburg,IL,60194,0,false
2022-01,2020-12,Des Plaines,IL,60018,100,true
2022-01,2021-10,Chicago,IL,60630,1,false
2022-01,2022-01,Watseka,IL,60970,4,false
2022-01,2021-12,Chicago,IL,60615,14,false
2022-01,2020-12,Carpentersville,IL,60110,172,false
2022-01,2020-12,Chicago,IL,60613,74,false
2022-01,2021-12,Oak Park,IL,60302,13,false
2022-01,2018-05,Elmwood Park,IL,60707,236,true
2022-01,2021-08,Cicero,IL,60804,151,false
2022-01,2015-03,Chicago,IL,60622,1,false
2022-01,2021-12,Chicago,IL,60660,744,false
2022-01,2021-11,Chicago,IL,60608,40,false
2022-01,2021-02,Chicago,IL,60605,230,false
2022-01,2020-08,Chicago,IL,60641,64,true
2022-01,2018-01,Chicago,IL,60636,179,true
2022-01,2020-12,Wood Dale,IL,60191,29,false
2022-01,2021-04,Chicago,IL,60616,153,false
2022-01,2021-12,Posen,IL,60469,202,false
2022-01,2018-06,Chicago,IL,60612,0,false
2022-01,2020-12,Champaign,IL,61820,1,false
2022-01,2020-09,Bothell,WA,98011,744,true
2022-01,2018-08,Chicago,IL,60640,193,true
2022-01,2021-10,Chicago,IL,60608,101,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-10,Chicago,IL,60647,0,false
2022-01,2021-08,Chicago,IL,60659,2,false
2022-01,2021-08,Chicago,IL,60659,2,false
2022-01,2021-08,Chicago,IL,60659,2,false
2022-01,2021-06,Harvey,IL,60426,12,false
2022-01,2022-01,Berwyn,IL,60402,157,false
2022-01,2021-09,Chicago,IL,60649,80,false
2022-01,2015-10,Chicago,IL,60621,0,false
2022-01,2021-10,Triumph,IL,61371,0,false
2022-01,2022-01,Bollingbrook,IL,60490,0,false
2022-01,2021-07,Dyer,IN,46311,0,false
2022-01,2021-06,Lake In The Hills,IL,60156,17,false
2022-01,2021-12,Posen,IL,60469,80,true
2022-01,2020-11,Chicago,IL,60646,161,false
2022-01,2021-10,Wheeling,IL,60090,13,false
2022-01,2018-11,Maywood,IL,60153,0,true
2022-01,2021-11,Fox Lake,IL,60020,19,false
2022-01,2021-07,Elgin,IL,60123,88,false
2022-01,2017-05,Chicago,IL,60618,76,false
2022-01,2021-12,Chicago,IL,60606,320,false
2022-01,2021-12,Chicago,IL,60606,320,false
2022-01,2017-06,Mokena,IL,60448,15,false
2022-01,2018-10,Lisle,IL,60532,224,true
2022-01,2015-12,Joliet,IL,60435,0,false
2022-01,2021-06,Chicago,IL,60646,19,true
2022-01,2021-09,Chicago,IL,60625,46,false
2022-01,2019-04,Desplaines,IL,60016,351,true
2022-01,2021-07,Bloomingdale,IL,60108,0,false
2022-01,2021-09,Schaumburg,IL,60173,286,false
2022-01,2021-12,Oak Park,IL,60302,65,false
2022-01,2019-05,,IN,,2,false
2022-01,2019-05,,IN,,2,false
2022-01,2021-11,Chicago,IL,60640,328,false
2022-01,2018-02,Chicago,IL,60616,127,false
2022-01,2015-12,Chicago,IL,60659,421,true
2022-01,2021-09,Avrora,IL,60504,0,false
2022-01,2021-12,Raytown,MO,64138,199,false
2022-01,2017-06,Willowbrook,IL,60527,0,false
2022-01,2017-01,Chicago,IL,60619,0,false
2022-01,2022-01,Rockford,IL,61109,0,false
2022-01,2021-10,Chicago,IL,60647,250,false
2022-01,2022-01,Hazel Crest,IL,60429,64,false
2022-01,2022-01,,AZ,,6,false
2022-01,2017-06,Bensenville,IL,60106,257,true
2022-01,2021-11,Gurnee,IL,60031,25,false
2022-01,2020-05,Chicago,IL,60626,186,false
2022-01,2021-07,Palatine,IL,60067,0,false
2022-01,2021-07,Palatine,IL,60067,0,false
2022-01,2021-07,,WI,,41,false
2022-01,2020-11,Hoffman Estates,IL,60169,0,true
2022-01,2018-09,Skokie,IL,60076,147,true
2022-01,2017-08,Aurora,IL,60502,137,false
2022-01,2021-02,,IL,,183,false
2022-01,2018-04,Round Lake Beach,IL,60073,2,false
2022-01,2021-10,Chicago,IL,60660,193,false
2022-01,2018-05,Park Ridge,IL,60068,4,false
2022-01,2016-12,Chicago,IL,60639,62,false
2022-01,2022-01,Steger,IL,60475,7,false
2022-01,2015-03,Chicago,IL,60643,105,false
2022-01,2019-01,Plainfield,IL,60586,9,false
2022-01,2021-09,Oak Forest,IL,60452,0,false
2022-01,2021-09,Oak Forest,IL,60452,0,false
2022-01,2021-09,Oak Forest,IL,60452,0,false
2022-01,2021-09,Oak Forest,IL,60452,0,false
2022-01,2021-09,Oak Forest,IL,60452,0,false
2022-01,2021-02,Round Lake Beach,IL,60073,14,false
2022-01,2017-04,Chicago,IL,60618,59,true
2022-01,2021-11,North Bergen,NJ,07047,171,false
2022-01,2021-02,Bolingbrook,IL,60440,119,false
2022-01,2021-10,Woodridge,IL,60517,12,false
2022-01,2017-11,Skokie,IL,60076,186,true
2022-01,2021-06,Chicago,IL,60640,42,false
2022-01,2019-02,Hickory Hills,IL,60457,53,false
2022-01,2020-05,Chicago,IL,60647,12,false
2022-01,2020-07,Wheeling,IL,60090,67,false
2022-01,2021-09,Chicago,IL,60632,15,false
2022-01,2019-06,Chicago,IL,60653,434,true
2022-01,2021-08,Palos Hills,IL,60465,0,false
2022-01,2021-08,Palos Hills,IL,60465,0,false
2022-01,2021-08,Palos Hills,IL,60465,0,false
2022-01,2021-08,Palos Hills,IL,60465,0,false
2022-01,2021-08,Palos Hills,IL,60465,0,false
2022-01,2021-08,Palos Hills,IL,60465,0,false
2022-01,2021-07,Hoffman Est,IL,60169,73,false
2022-01,2021-06,Berwyn,IL,60402,7,false
2022-01,2021-03,Chicago,IL,60653,689,true
2022-01,2021-11,Maywood,IL,60153,42,false
2022-01,2017-08,Chicago,IL,60626,113,true
2022-01,2018-02,Chicago,IL,60647,0,false
2022-01,2021-12,Elmwood Park,IL,60707,11,false
2022-01,2020-08,Dolton,IL,60419,0,false
2022-01,2021-12,Chesterton,IN,48384,6,false
2022-01,2021-08,Lemont,IL,60439,5,false
2022-01,2022-01,Chicago,IL,60642,0,false
2022-01,2022-01,Chicago,IL,60642,0,false
2022-01,2022-01,Chicago,IL,60642,0,false
2022-01,2022-01,Chicago,IL,60642,0,false
2022-01,2022-01,Chicago,IL,60642,0,false
2022-01,2021-09,Chicago,IL,60653,80,false
2022-01,2021-11,Chicago,IL,60630,453,false
2022-01,2021-11,Cicero,IL,60804,6,false
2022-01,2019-07,Chicago,IL,60628,341,true
2022-01,2017-06,Huntley,IL,60142,51,false
2022-01,2016-03,Chicago,IL,60645,163,true
2022-01,2021-12,,IN,,12,false
2022-01,2017-08,Country Club Hills,IL,60478,170,false
2022-01,2021-06,Elmwood Park,IL,60707,297,false
2022-01,2016-11,Buffalo Grove,IL,60089,0,true
2022-01,2021-12,Chicago,IL,60659,78,false
2022-01,2021-12,Chicago,IL,60626,446,false
2022-01,2021-03,Burbank,IL,60459,32,false
2022-01,2018-03,Rolling Meadows,IL,60008,109,true
2022-01,2017-08,Cicero,IL,60804,623,false
2022-01,2021-11,Chicago,IL,60660,466,false
2022-01,2015-03,Richton Park,IL,60471,4,true
2022-01,2021-11,Chicago,IL,60659,7,false
2022-01,2015-03,Hazel Crest,IL,60429,56,true
2022-01,2018-12,Gurnee,IL,60031,26,false
2022-01,2021-05,Chicago,IL,60649,0,false
2022-01,2019-07,Hickory Hills,IL,60457,6,false
2022-01,2020-09,Chicago,IL,60641,46,false
2022-01,2018-01,Chicago,IL,60639,153,false
2022-01,2018-01,Chicago,IL,60632,30,false
2022-01,2020-04,Chicago,IL,60601,102,false
2022-01,2021-02,,IL,,243,false
2022-01,2021-10,Chicago,IL,60619,1,false
2022-01,2021-12,Chicago,IL,60620,136,false
2022-01,2019-01,Northlake,IL,60164,148,false
2022-01,2020-08,Chicago,IL,60626,337,true
2022-01,2021-08,Chicago,IL,60620,60,true
2022-01,2021-03,Chicago,IL,60607,0,true
2022-01,2020-01,Chicago,IL,60630,333,false
2022-01,2021-07,Chicago,IL,60642,1,false
2022-01,2018-10,Chicago,IL,60608,4,false
2022-01,2021-12,Elgin,IL,60123,21,false
2022-01,2017-09,Chicago,IL,60636,0,false
2022-01,2020-12,Oak Park,IL,60302,147,false
2022-01,2021-09,Chicago,IL,60616,183,false
2022-01,2020-09,Chicago,IL,60652,0,false
2022-01,2021-09,Cicero Il,IL,60804,365,false
2022-01,2021-04,River Forest,IL,60305,1,false
2022-01,2020-12,Chicago,IL,60628,518,false
2022-01,2020-09,Lincolnwood,IL,60712,7,false
2022-01,2021-08,Algonquin,IL,60102,96,true
2022-01,2014-09,Chicago,IL,60626,49,true
2022-01,2014-08,Chicago,IL,60647,92,true
2022-01,2021-11,Loves Park,IL,61111,0,false
2022-01,2021-11,Loves Park,IL,61111,0,false
2022-01,2022-01,Chicago,IL,60626,68,false
2022-01,2021-11,Oaklawn,IL,60453,0,false
2022-01,2014-09,Chicago,IL,60653,0,true
2022-01,2020-11,Chicago,IL,60641,125,false
2022-01,2015-10,River Grove,IL,60171,0,false
2022-01,2021-03,Chicago,IL,60608,49,false
2022-01,2018-11,Woodridge,IL,60517,26,false
2022-01,2017-04,Chicago,IL,60660,379,false
2022-01,2018-04,Chicago,IL,60656,26,false
2022-01,2021-11,Rosemont,IL,60018,104,true
2022-01,2021-08,Chicago,IL,60625,162,false
2022-01,2018-07,Chicago,IL,60618,181,true
2022-01,2021-01,Chicago,IL,60645,227,false
2022-01,2021-07,Chicago,IL,60652,0,false
2022-01,2021-07,Chicago,IL,60652,0,false
2022-01,2021-07,Chicago,IL,60652,0,false
2022-01,2021-07,Chicago,IL,60652,0,false
2022-01,2021-07,Chicago,IL,60652,0,false
2022-01,2020-07,Chicago,IL,60617,75,false
2022-01,2021-11,,IL,,38,false
2022-01,2017-03,Doral,FL,33166,358,true
2022-01,2021-07,Chicago,IL,60617,251,false
2022-01,2015-06,Waukegan,IL,60085,382,false
2022-01,2021-07,Oak Lawn,IL,60453,664,true
2022-01,2017-10,Arlington Hts,IL,60004,58,false
2022-01,2020-10,Wheeling,IL,60090,99,true
2022-01,2021-02,Midlothian,IL,60445,175,false
2022-01,2020-10,Maywood,IL,60153,36,false
2022-01,2021-01,Crest Hill,IL,60403,24,false
2022-01,2021-04,Chicago,IL,60639,191,false
2022-01,2021-02,Chicago,IL,60660,11,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-12,Schiller Park,IL,60176,0,false
2022-01,2021-10,,WI,,0,false
2022-01,2021-10,,WI,,0,false
2022-01,2021-11,Chicago,IL,60656,63,true
2022-01,2021-12,Bridgeview,IL,60455,183,false
2022-01,2017-06,Fishers,IN,46038,72,true
2022-01,2021-09,,IL,,343,false
2022-01,2019-02,Chicago,IL,60657,0,false
2022-01,2021-09,Chicago,IL,60651,111,true
2022-01,2021-08,Chicago,IL,60827,0,false
2022-01,2021-08,Chicago,IL,60827,0,false
2022-01,2021-10,Blue Island,IL,60406,0,false
2022-01,2021-10,Blue Island,IL,60406,0,false
2022-01,2021-10,Blue Island,IL,60406,0,false
2022-01,2021-10,Blue Island,IL,60406,0,false
2022-01,2021-10,Blue Island,IL,60406,0,false
2022-01,2017-11,Chicago,IL,60640,100,true
2022-01,2018-07,Chicago,IL,60616,0,false
2022-01,2021-05,Lyons,IL,60534,0,false
2022-01,2021-05,Lyons,IL,60534,0,false
2022-01,2016-07,Chicago,IL,60639,23,true
2022-01,2019-03,Wilmington,IL,60481,9,false
2022-01,2021-05,Des Plaines,IL,60016,77,false
2022-01,2021-05,Owensboro,KY,42301,0,false
2022-01,2021-09,Chicago,IL,60626,488,false
2022-01,2021-10,Highland Park,IL,60035,0,false
2022-01,2022-01,Midlothian,IL,60445,0,false
2022-01,2022-01,Midlothian,IL,60445,0,false
2022-01,2022-01,Midlothian,IL,60445,0,false
2022-01,2015-07,Chicago,IL,60645,0,true
2022-01,2022-01,Noblesville,IN,46060,0,false
2022-01,2018-02,Wheeling,IL,60090,25,true
2022-01,2020-12,Lombard,IL,60148,3,false
2022-01,2022-01,Stone Park,IL,60165,49,false
2022-01,2019-06,Chicago,IL,60616,4,true
2022-01,2018-05,Elgin,IL,60123,51,true
2022-01,2021-12,Whiting,IN,46394,0,false
2022-01,2020-11,Highland,IN,46322,170,true
2022-01,2021-09,Chicago,IL,60565,220,false
2022-01,2021-11,Homewood,IL,60430,25,false
2022-01,2021-09,Chicago,IL,60626,192,false
2022-01,2022-01,Chicago,IL,60657,0,false
2022-01,2022-01,Chicago,IL,60657,0,false
2022-01,2022-01,Chicago,IL,60657,0,false
2022-01,2022-01,Chicago,IL,60657,0,false
2022-01,2021-08,Northbrook,IL,60062,144,true
2022-01,2021-09,Chicago,IL,60618,41,false
2022-01,2021-07,Chicago,IL,60638,8,false
2022-01,2021-11,Chicago,IL,60659,135,false
2022-01,2019-10,Chicago,IL,60625,314,false
2022-01,2021-12,Gurnee,IL,60031,14,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2021-11,Buffalo Grove,IL,60089,0,false
2022-01,2019-07,Chicago,IL,60639,146,false
2022-01,2016-09,Chicago,IL,60608,92,false
2022-01,2021-10,Chicago,IL,60625,49,false
2022-01,2022-01,Wheaton,IL,60187,54,false
2022-01,2021-09,Crete,IL,60417,15,false
2022-01,2018-11,Chicago,IL,60641,13,false
2022-01,2021-01,Waukegan,IL,60085,53,false
2022-01,2020-11,Chicago,IL,60609,93,true
2022-01,2021-09,Chicago,IL,60647,159,false
2022-01,2021-03,Hanover Park,IL,60133,4,false
2022-01,2018-05,Oaklawn,IL,60453,206,false
2022-01,2021-01,Chicago,IL,60625,364,true
2022-01,2014-10,Cicero,IL,60804,40,true
2022-01,2021-12,Chicago,IL,60660,385,false
2022-01,2021-08,Maywood,IL,60153,46,false
2022-01,2021-09,Chicago,IL,60651,30,false
2022-01,2021-09,Chicago,IL,60651,30,false
2022-01,2021-12,Chicago,IL,60606,35,false
2022-01,2021-11,Forreston,IL,61030,1,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2022-01,Chicago,IL,60624,0,false
2022-01,2020-02,Chicago,IL,60649,431,false
2022-01,2021-11,Itasca,IL,60143,3,false
2022-01,2019-11,Arlington Hts,IL,60004,8,false
2022-01,2021-08,Chicago,IL,60659,96,false
2022-01,2021-11,Whiting,IN,46394,0,true
2022-01,2021-11,Lansing,IL,60438,114,false
2022-01,2020-06,Bolingbrook,IL,60440,0,false
2022-01,2021-08,Chicago,IL,60620,41,false
2022-01,2016-10,Schiller Park,IL,60176,95,true
2022-01,2020-12,Mokena,IL,60448,8,false
2022-01,2015-10,Arlington Heights,IL,60005,23,false
2022-01,2018-09,Chicago,IL,60632,100,true
2022-01,2017-01,Chicago,IL,60639,230,false
2022-01,2018-11,Chicago,IL,60609,4,true
2022-01,2017-10,Buffalo Grove,IL,60089,0,true
2022-01,2017-09,Steger,IL,60475,65,true
2022-01,2019-09,Oak Lawn,IL,60453,4,true
2022-01,2018-08,Whiting,IN,46394,51,true
2022-01,2016-04,Clarendon Hills,IL,60514,139,true
2022-01,2019-03,Chicago,IL,60606,59,true
2022-01,2017-01,Chicago,IL,60606,6,true
2022-01,2020-12,Glen Ellyn,IL,60137,0,false
2022-01,2020-12,Glen Ellyn,IL,60137,0,false
2022-01,2018-09,Chicago,IL,60661,261,true
2022-01,2021-11,Chicago,IL,60625,55,false
2022-01,2017-05,Aurora,IL,60502,88,false
2022-01,2021-06,Carol Stream,IL,60188,11,false
2022-01,2021-03,Chicago,IL,60623,108,false
